dataset,model,paradigm,group_col,group_value,n,accuracy,error_rate,n_cases,group_value_label
BPI20PrepaidTravelCosts,transformer,sequence,activity_current,23,41,0.8048780487804879,0.1951219512195121,39,Request For Payment REJECTED by ADMINISTRATION
BPI20PrepaidTravelCosts,transformer,sequence,activity_current,25,41,0.7804878048780488,0.2195121951219512,41,Request For Payment REJECTED by EMPLOYEE
BPI20PrepaidTravelCosts,transformer,sequence,activity_current,30,256,0.78515625,0.21484375,242,Request For Payment SUBMITTED by EMPLOYEE
BPI20PrepaidTravelCosts,transformer,sequence,activity_current,31,224,0.9821428571428572,0.0178571428571429,224,Request Payment
BPI20RequestForPayment,gemma-2-2b,llm,activity_current,3,349,1.0,0.0,349,Payment Handled
BPI20RequestForPayment,gemma-2-2b,llm,activity_current,4,353,0.5269121813031161,0.4730878186968839,352,Request For Payment APPROVED by ADMINISTRATION
BPI20RequestForPayment,gemma-2-2b,llm,activity_current,5,116,0.9913793103448276,0.0086206896551723,116,Request For Payment APPROVED by BUDGET OWNER
BPI20RequestForPayment,gemma-2-2b,llm,activity_current,9,335,1.0,0.0,335,Request For Payment FINAL_APPROVED by SUPERVISOR
BPI20RequestForPayment,gemma-2-2b,llm,activity_current,10,53,0.9622641509433962,0.0377358490566037,50,Request For Payment REJECTED by ADMINISTRATION
BPI20RequestForPayment,gemma-2-2b,llm,activity_current,12,55,0.4727272727272727,0.5272727272727273,54,Request For Payment REJECTED by EMPLOYEE
BPI20RequestForPayment,gemma-2-2b,llm,activity_current,17,408,0.8774509803921569,0.1225490196078431,398,Request For Payment SUBMITTED by EMPLOYEE
BPI20RequestForPayment,gemma-2-2b,llm,activity_current,18,320,0.99375,0.0062499999999999,320,Request Payment
BPI20RequestForPayment,llama32-1b,llm,activity_current,3,349,1.0,0.0,349,Payment Handled
BPI20RequestForPayment,llama32-1b,llm,activity_current,4,353,0.3994334277620396,0.6005665722379603,352,Request For Payment APPROVED by ADMINISTRATION
BPI20RequestForPayment,llama32-1b,llm,activity_current,5,116,0.9913793103448276,0.0086206896551723,116,Request For Payment APPROVED by BUDGET OWNER
BPI20RequestForPayment,llama32-1b,llm,activity_current,9,335,1.0,0.0,335,Request For Payment FINAL_APPROVED by SUPERVISOR
BPI20RequestForPayment,llama32-1b,llm,activity_current,10,53,0.9622641509433962,0.0377358490566037,50,Request For Payment REJECTED by ADMINISTRATION
BPI20RequestForPayment,llama32-1b,llm,activity_current,12,55,0.509090909090909,0.4909090909090909,54,Request For Payment REJECTED by EMPLOYEE
BPI20RequestForPayment,llama32-1b,llm,activity_current,17,408,0.8774509803921569,0.1225490196078431,398,Request For Payment SUBMITTED by EMPLOYEE
BPI20RequestForPayment,llama32-1b,llm,activity_current,18,320,0.99375,0.0062499999999999,320,Request Payment
BPI20RequestForPayment,rnn,sequence,activity_current,3,349,1.0,0.0,349,Payment Handled
BPI20RequestForPayment,rnn,sequence,activity_current,4,353,0.6317280453257791,0.3682719546742209,352,Request For Payment APPROVED by ADMINISTRATION
BPI20RequestForPayment,rnn,sequence,activity_current,5,116,0.9913793103448276,0.0086206896551723,116,Request For Payment APPROVED by BUDGET OWNER
BPI20RequestForPayment,rnn,sequence,activity_current,9,335,1.0,0.0,335,Request For Payment FINAL_APPROVED by SUPERVISOR
BPI20RequestForPayment,rnn,sequence,activity_current,10,53,0.9622641509433962,0.0377358490566037,50,Request For Payment REJECTED by ADMINISTRATION
BPI20RequestForPayment,rnn,sequence,activity_current,12,55,0.5272727272727272,0.4727272727272728,54,Request For Payment REJECTED by EMPLOYEE
BPI20RequestForPayment,rnn,sequence,activity_current,17,408,0.8725490196078431,0.1274509803921568,398,Request For Payment SUBMITTED by EMPLOYEE
BPI20RequestForPayment,rnn,sequence,activity_current,18,320,0.99375,0.0062499999999999,320,Request Payment
BPI20RequestForPayment,saprpt,tabular_fm,activity_current,3,349,1.0,0.0,349,Payment Handled
BPI20RequestForPayment,saprpt,tabular_fm,activity_current,4,353,0.6317280453257791,0.3682719546742209,352,Request For Payment APPROVED by ADMINISTRATION
BPI20RequestForPayment,saprpt,tabular_fm,activity_current,5,116,0.9913793103448276,0.0086206896551723,116,Request For Payment APPROVED by BUDGET OWNER
BPI20RequestForPayment,saprpt,tabular_fm,activity_current,9,335,1.0,0.0,335,Request For Payment FINAL_APPROVED by SUPERVISOR
BPI20RequestForPayment,saprpt,tabular_fm,activity_current,10,53,0.9622641509433962,0.0377358490566037,50,Request For Payment REJECTED by ADMINISTRATION
BPI20RequestForPayment,saprpt,tabular_fm,activity_current,12,55,0.4727272727272727,0.5272727272727273,54,Request For Payment REJECTED by EMPLOYEE
BPI20RequestForPayment,saprpt,tabular_fm,activity_current,17,408,0.1495098039215686,0.8504901960784313,398,Request For Payment SUBMITTED by EMPLOYEE
BPI20RequestForPayment,saprpt,tabular_fm,activity_current,18,320,0.99375,0.0062499999999999,320,Request Payment
BPI20RequestForPayment,tabpfn3,tabular_fm,activity_current,3,349,1.0,0.0,349,Payment Handled
BPI20RequestForPayment,tabpfn3,tabular_fm,activity_current,4,353,0.6345609065155807,0.3654390934844193,352,Request For Payment APPROVED by ADMINISTRATION
BPI20RequestForPayment,tabpfn3,tabular_fm,activity_current,5,116,0.9913793103448276,0.0086206896551723,116,Request For Payment APPROVED by BUDGET OWNER
BPI20RequestForPayment,tabpfn3,tabular_fm,activity_current,9,335,1.0,0.0,335,Request For Payment FINAL_APPROVED by SUPERVISOR
BPI20RequestForPayment,tabpfn3,tabular_fm,activity_current,10,53,0.9622641509433962,0.0377358490566037,50,Request For Payment REJECTED by ADMINISTRATION
BPI20RequestForPayment,tabpfn3,tabular_fm,activity_current,12,55,0.509090909090909,0.4909090909090909,54,Request For Payment REJECTED by EMPLOYEE
BPI20RequestForPayment,tabpfn3,tabular_fm,activity_current,17,408,0.0588235294117647,0.9411764705882352,398,Request For Payment SUBMITTED by EMPLOYEE
BPI20RequestForPayment,tabpfn3,tabular_fm,activity_current,18,320,0.99375,0.0062499999999999,320,Request Payment
BPI20RequestForPayment,transformer,sequence,activity_current,3,349,1.0,0.0,349,Payment Handled
BPI20RequestForPayment,transformer,sequence,activity_current,4,353,0.6345609065155807,0.3654390934844193,352,Request For Payment APPROVED by ADMINISTRATION
BPI20RequestForPayment,transformer,sequence,activity_current,5,116,0.9913793103448276,0.0086206896551723,116,Request For Payment APPROVED by BUDGET OWNER
BPI20RequestForPayment,transformer,sequence,activity_current,9,335,1.0,0.0,335,Request For Payment FINAL_APPROVED by SUPERVISOR
BPI20RequestForPayment,transformer,sequence,activity_current,10,53,0.9622641509433962,0.0377358490566037,50,Request For Payment REJECTED by ADMINISTRATION
BPI20RequestForPayment,transformer,sequence,activity_current,12,55,0.509090909090909,0.4909090909090909,54,Request For Payment REJECTED by EMPLOYEE
BPI20RequestForPayment,transformer,sequence,activity_current,17,408,0.8774509803921569,0.1225490196078431,398,Request For Payment SUBMITTED by EMPLOYEE
BPI20RequestForPayment,transformer,sequence,activity_current,18,320,0.99375,0.0062499999999999,320,Request Payment
BPI20TravelPermitData,gemma-2-2b,llm,activity_current,3,118,0.5932203389830508,0.4067796610169492,118,Declaration APPROVED by ADMINISTRATION
BPI20TravelPermitData,gemma-2-2b,llm,activity_current,4,47,0.9361702127659576,0.0638297872340425,47,Declaration APPROVED by BUDGET OWNER
BPI20TravelPermitData,gemma-2-2b,llm,activity_current,8,115,0.982608695652174,0.017391304347826,112,Declaration FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,gemma-2-2b,llm,activity_current,9,40,0.9,0.0999999999999999,40,Declaration REJECTED by ADMINISTRATION
BPI20TravelPermitData,gemma-2-2b,llm,activity_current,12,37,0.8108108108108109,0.1891891891891891,37,Declaration REJECTED by EMPLOYEE
BPI20TravelPermitData,gemma-2-2b,llm,activity_current,17,167,0.1916167664670658,0.8083832335329342,164,Declaration SUBMITTED by EMPLOYEE
BPI20TravelPermitData,gemma-2-2b,llm,activity_current,18,150,0.6133333333333333,0.3866666666666667,150,End trip
BPI20TravelPermitData,gemma-2-2b,llm,activity_current,19,145,0.903448275862069,0.096551724137931,142,Payment Handled
BPI20TravelPermitData,gemma-2-2b,llm,activity_current,20,159,0.490566037735849,0.5094339622641509,159,Permit APPROVED by ADMINISTRATION
BPI20TravelPermitData,gemma-2-2b,llm,activity_current,21,59,0.7796610169491526,0.2203389830508474,59,Permit APPROVED by BUDGET OWNER
BPI20TravelPermitData,gemma-2-2b,llm,activity_current,25,161,0.8198757763975155,0.1801242236024844,161,Permit FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,gemma-2-2b,llm,activity_current,35,163,0.2331288343558282,0.7668711656441718,163,Permit SUBMITTED by EMPLOYEE
BPI20TravelPermitData,gemma-2-2b,llm,activity_current,36,40,0.375,0.625,40,Request For Payment APPROVED by ADMINISTRATION
BPI20TravelPermitData,gemma-2-2b,llm,activity_current,41,53,0.7547169811320755,0.2452830188679244,49,Request For Payment FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,gemma-2-2b,llm,activity_current,49,55,0.2545454545454545,0.7454545454545455,54,Request For Payment SUBMITTED by EMPLOYEE
BPI20TravelPermitData,gemma-2-2b,llm,activity_current,50,147,0.9183673469387756,0.0816326530612244,145,Request Payment
BPI20TravelPermitData,gemma-2-2b,llm,activity_current,51,65,0.5846153846153846,0.4153846153846153,65,Send Reminder
BPI20TravelPermitData,gemma-2-2b,llm,activity_current,52,180,0.8777777777777778,0.1222222222222222,180,Start trip
BPI20TravelPermitData,llama32-1b,llm,activity_current,3,118,0.5508474576271186,0.4491525423728814,118,Declaration APPROVED by ADMINISTRATION
BPI20TravelPermitData,llama32-1b,llm,activity_current,4,47,0.9361702127659576,0.0638297872340425,47,Declaration APPROVED by BUDGET OWNER
BPI20TravelPermitData,llama32-1b,llm,activity_current,8,115,0.982608695652174,0.017391304347826,112,Declaration FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,llama32-1b,llm,activity_current,9,40,0.825,0.175,40,Declaration REJECTED by ADMINISTRATION
BPI20TravelPermitData,llama32-1b,llm,activity_current,12,37,0.6216216216216216,0.3783783783783784,37,Declaration REJECTED by EMPLOYEE
BPI20TravelPermitData,llama32-1b,llm,activity_current,17,167,0.7485029940119761,0.2514970059880239,164,Declaration SUBMITTED by EMPLOYEE
BPI20TravelPermitData,llama32-1b,llm,activity_current,18,150,0.5266666666666666,0.4733333333333334,150,End trip
BPI20TravelPermitData,llama32-1b,llm,activity_current,19,145,0.8620689655172413,0.1379310344827586,142,Payment Handled
BPI20TravelPermitData,llama32-1b,llm,activity_current,20,159,0.4968553459119497,0.5031446540880503,159,Permit APPROVED by ADMINISTRATION
BPI20TravelPermitData,llama32-1b,llm,activity_current,21,59,0.8305084745762712,0.1694915254237288,59,Permit APPROVED by BUDGET OWNER
BPI20TravelPermitData,llama32-1b,llm,activity_current,25,161,0.7142857142857143,0.2857142857142857,161,Permit FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,llama32-1b,llm,activity_current,35,163,0.9938650306748468,0.0061349693251533,163,Permit SUBMITTED by EMPLOYEE
BPI20TravelPermitData,llama32-1b,llm,activity_current,36,40,0.375,0.625,40,Request For Payment APPROVED by ADMINISTRATION
BPI20TravelPermitData,llama32-1b,llm,activity_current,41,53,0.7547169811320755,0.2452830188679244,49,Request For Payment FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,llama32-1b,llm,activity_current,49,55,0.8,0.1999999999999999,54,Request For Payment SUBMITTED by EMPLOYEE
BPI20TravelPermitData,llama32-1b,llm,activity_current,50,147,0.891156462585034,0.108843537414966,145,Request Payment
BPI20TravelPermitData,llama32-1b,llm,activity_current,51,65,0.7230769230769231,0.2769230769230769,65,Send Reminder
BPI20TravelPermitData,llama32-1b,llm,activity_current,52,180,0.8222222222222222,0.1777777777777778,180,Start trip
BPI20TravelPermitData,rnn,sequence,activity_current,3,118,0.8135593220338984,0.1864406779661016,118,Declaration APPROVED by ADMINISTRATION
BPI20TravelPermitData,rnn,sequence,activity_current,4,47,0.9148936170212766,0.0851063829787234,47,Declaration APPROVED by BUDGET OWNER
BPI20TravelPermitData,rnn,sequence,activity_current,8,115,0.982608695652174,0.017391304347826,112,Declaration FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,rnn,sequence,activity_current,9,40,0.9,0.0999999999999999,40,Declaration REJECTED by ADMINISTRATION
BPI20TravelPermitData,rnn,sequence,activity_current,12,37,0.7567567567567568,0.2432432432432432,37,Declaration REJECTED by EMPLOYEE
BPI20TravelPermitData,rnn,sequence,activity_current,17,167,0.7784431137724551,0.2215568862275448,164,Declaration SUBMITTED by EMPLOYEE
BPI20TravelPermitData,rnn,sequence,activity_current,18,150,0.66,0.3399999999999999,150,End trip
BPI20TravelPermitData,rnn,sequence,activity_current,19,145,0.9379310344827586,0.0620689655172413,142,Payment Handled
BPI20TravelPermitData,rnn,sequence,activity_current,20,159,0.5031446540880503,0.4968553459119497,159,Permit APPROVED by ADMINISTRATION
BPI20TravelPermitData,rnn,sequence,activity_current,21,59,0.7796610169491526,0.2203389830508474,59,Permit APPROVED by BUDGET OWNER
BPI20TravelPermitData,rnn,sequence,activity_current,25,161,0.8136645962732919,0.1863354037267081,161,Permit FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,rnn,sequence,activity_current,35,163,0.0981595092024539,0.901840490797546,163,Permit SUBMITTED by EMPLOYEE
BPI20TravelPermitData,rnn,sequence,activity_current,36,40,0.675,0.3249999999999999,40,Request For Payment APPROVED by ADMINISTRATION
BPI20TravelPermitData,rnn,sequence,activity_current,41,53,0.8490566037735849,0.150943396226415,49,Request For Payment FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,rnn,sequence,activity_current,49,55,0.7818181818181819,0.2181818181818181,54,Request For Payment SUBMITTED by EMPLOYEE
BPI20TravelPermitData,rnn,sequence,activity_current,50,147,0.91156462585034,0.0884353741496598,145,Request Payment
BPI20TravelPermitData,rnn,sequence,activity_current,51,65,0.6461538461538462,0.3538461538461538,65,Send Reminder
BPI20TravelPermitData,rnn,sequence,activity_current,52,180,0.9055555555555556,0.0944444444444444,180,Start trip
BPI20TravelPermitData,saprpt,tabular_fm,activity_current,3,118,0.5508474576271186,0.4491525423728814,118,Declaration APPROVED by ADMINISTRATION
BPI20TravelPermitData,saprpt,tabular_fm,activity_current,4,47,0.9361702127659576,0.0638297872340425,47,Declaration APPROVED by BUDGET OWNER
BPI20TravelPermitData,saprpt,tabular_fm,activity_current,8,115,0.982608695652174,0.017391304347826,112,Declaration FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,saprpt,tabular_fm,activity_current,9,40,0.9,0.0999999999999999,40,Declaration REJECTED by ADMINISTRATION
BPI20TravelPermitData,saprpt,tabular_fm,activity_current,12,37,0.8108108108108109,0.1891891891891891,37,Declaration REJECTED by EMPLOYEE
BPI20TravelPermitData,saprpt,tabular_fm,activity_current,17,167,0.6047904191616766,0.3952095808383233,164,Declaration SUBMITTED by EMPLOYEE
BPI20TravelPermitData,saprpt,tabular_fm,activity_current,18,150,0.4866666666666667,0.5133333333333333,150,End trip
BPI20TravelPermitData,saprpt,tabular_fm,activity_current,19,145,0.7379310344827587,0.2620689655172413,142,Payment Handled
BPI20TravelPermitData,saprpt,tabular_fm,activity_current,20,159,0.4779874213836478,0.5220125786163522,159,Permit APPROVED by ADMINISTRATION
BPI20TravelPermitData,saprpt,tabular_fm,activity_current,21,59,0.8305084745762712,0.1694915254237288,59,Permit APPROVED by BUDGET OWNER
BPI20TravelPermitData,saprpt,tabular_fm,activity_current,25,161,0.6708074534161491,0.3291925465838509,161,Permit FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,saprpt,tabular_fm,activity_current,35,163,0.3190184049079754,0.6809815950920246,163,Permit SUBMITTED by EMPLOYEE
BPI20TravelPermitData,saprpt,tabular_fm,activity_current,36,40,0.3,0.7,40,Request For Payment APPROVED by ADMINISTRATION
BPI20TravelPermitData,saprpt,tabular_fm,activity_current,41,53,0.7547169811320755,0.2452830188679244,49,Request For Payment FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,saprpt,tabular_fm,activity_current,49,55,0.7454545454545455,0.2545454545454545,54,Request For Payment SUBMITTED by EMPLOYEE
BPI20TravelPermitData,saprpt,tabular_fm,activity_current,50,147,0.9183673469387756,0.0816326530612244,145,Request Payment
BPI20TravelPermitData,saprpt,tabular_fm,activity_current,51,65,0.6307692307692307,0.3692307692307692,65,Send Reminder
BPI20TravelPermitData,saprpt,tabular_fm,activity_current,52,180,0.85,0.15,180,Start trip
BPI20TravelPermitData,tabpfn3,tabular_fm,activity_current,3,118,0.5508474576271186,0.4491525423728814,118,Declaration APPROVED by ADMINISTRATION
BPI20TravelPermitData,tabpfn3,tabular_fm,activity_current,4,47,0.9361702127659576,0.0638297872340425,47,Declaration APPROVED by BUDGET OWNER
BPI20TravelPermitData,tabpfn3,tabular_fm,activity_current,8,115,0.982608695652174,0.017391304347826,112,Declaration FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,tabpfn3,tabular_fm,activity_current,9,40,0.9,0.0999999999999999,40,Declaration REJECTED by ADMINISTRATION
BPI20TravelPermitData,tabpfn3,tabular_fm,activity_current,12,37,0.8108108108108109,0.1891891891891891,37,Declaration REJECTED by EMPLOYEE
BPI20TravelPermitData,tabpfn3,tabular_fm,activity_current,17,167,0.029940119760479,0.9700598802395208,164,Declaration SUBMITTED by EMPLOYEE
BPI20TravelPermitData,tabpfn3,tabular_fm,activity_current,18,150,0.5133333333333333,0.4866666666666667,150,End trip
BPI20TravelPermitData,tabpfn3,tabular_fm,activity_current,19,145,0.7241379310344828,0.2758620689655172,142,Payment Handled
BPI20TravelPermitData,tabpfn3,tabular_fm,activity_current,20,159,0.4968553459119497,0.5031446540880503,159,Permit APPROVED by ADMINISTRATION
BPI20TravelPermitData,tabpfn3,tabular_fm,activity_current,21,59,0.8305084745762712,0.1694915254237288,59,Permit APPROVED by BUDGET OWNER
BPI20TravelPermitData,tabpfn3,tabular_fm,activity_current,25,161,0.6335403726708074,0.3664596273291925,161,Permit FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,tabpfn3,tabular_fm,activity_current,35,163,0.2576687116564417,0.7423312883435582,163,Permit SUBMITTED by EMPLOYEE
BPI20TravelPermitData,tabpfn3,tabular_fm,activity_current,36,40,0.35,0.65,40,Request For Payment APPROVED by ADMINISTRATION
BPI20TravelPermitData,tabpfn3,tabular_fm,activity_current,41,53,0.7547169811320755,0.2452830188679244,49,Request For Payment FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,tabpfn3,tabular_fm,activity_current,49,55,0.2363636363636363,0.7636363636363637,54,Request For Payment SUBMITTED by EMPLOYEE
BPI20TravelPermitData,tabpfn3,tabular_fm,activity_current,50,147,0.9183673469387756,0.0816326530612244,145,Request Payment
BPI20TravelPermitData,tabpfn3,tabular_fm,activity_current,51,65,0.3846153846153846,0.6153846153846154,65,Send Reminder
BPI20TravelPermitData,tabpfn3,tabular_fm,activity_current,52,180,0.85,0.15,180,Start trip
BPI20TravelPermitData,transformer,sequence,activity_current,3,118,0.864406779661017,0.135593220338983,118,Declaration APPROVED by ADMINISTRATION
BPI20TravelPermitData,transformer,sequence,activity_current,4,47,0.9148936170212766,0.0851063829787234,47,Declaration APPROVED by BUDGET OWNER
